Target_Bin_id,Num_of_seqs
Loc090116-7m_megahit_metabat_bin-0934,20
Loc090721-7m_megahit_metabat_bin-388,10
Loc090907-8-6m_megahit_metabat_bin-458,59
Loc080925-4-5m_megahit_metabat_bin-0321,1296
Loc080925-7m_megahit_metabat_bin-0521,67
Loclat_megahit_metabat_bin-10188,21
Loc081215-9m_megahit_metabat_bin-1249,1983
Loclat_megahit_metabat_bin-12223,29
Loc090519-5m_megahit_metabat_bin-0439,17
Loc081215-5m_megahit_metabat_bin-1946,33
Loclat_megahit_metabat_bin-05401,33
Loc090721-4m_megahit_metabat_bin-0019,119
Loc081215-8m_megahit_metabat_bin-0301,182
Loclat_megahit_metabat_bin-05322,80
Loc080925-5m_megahit_metabat_bin-0470,72
Loc090519-6m_megahit_metabat_bin-1114,26
Loc081215-6m_megahit_metabat_bin-1148,27
Loc090116-7m_megahit_metabat_bin-0625,22
Loc081215-4m_megahit_metabat_bin-0216,27
Loc081215-6m_megahit_metabat_bin-1575,26
Loclat_megahit_metabat_bin-03931,2021
Loc090519-4m_megahit_metabat_bin-561,2785
Loc090907-4m_megahit_metabat_bin-420,1554
Loclat_megahit_metabat_bin-13008,16
Loc090519-6m_megahit_metabat_bin-0206,10
Loc081215-5m_megahit_metabat_bin-2318,9
Loc081215-6m_megahit_metabat_bin-0136,15
Loc090116-9m_megahit_metabat_bin-0401,27
Loc090721-4m_megahit_metabat_bin-0357,17
Loc090519-6m_megahit_metabat_bin-1018,12
Loc090907-1m_megahit_metabat_bin-183,22
Loc090116-4m_megahit_metabat_bin-0354,63
Loc090519-8m_megahit_metabat_bin-0773,33
Loc090116-7m_megahit_metabat_bin-1177,318
Loc090907-5m_megahit_metabat_bin-621,23
Loc090402-4m_megahit_metabat_bin-0694,46
Loc090907-6m_megahit_metabat_bin-185,14
Loc090907-4m_megahit_metabat_bin-575,16
Loclat_megahit_metabat_bin-11478,15
Loc090721-8-6m_megahit_metabat_bin-0525,16
Loc090402-7m_megahit_metabat_bin-1452,2737
Loc080925-4-5m_megahit_metabat_bin-0133,14
Loclat_megahit_metabat_bin-12743,32
Loc081215-8m_megahit_metabat_bin-1593,20
Loc090721-8m_megahit_metabat_bin-163,58
Loclat_megahit_metabat_bin-18972,39
Loclat_megahit_metabat_bin-03530,54
Loc090402-4m_megahit_metabat_bin-0501,253
Loc090116-4m_megahit_metabat_bin-1018,56
Loc081215-8m_megahit_metabat_bin-0153,28
Loc090519-5m_megahit_metabat_bin-0854,23
Loc090519-5m_megahit_metabat_bin-0596,31
Loc090519-5m_megahit_metabat_bin-0731,30
Loc081215-4m_megahit_metabat_bin-1276,88
Loc090402-1m_megahit_metabat_bin-1105,16
Loc090402-7m_megahit_metabat_bin-1324,53
Loc090907-5m_megahit_metabat_bin-884,12
Loc090907-8-6m_megahit_metabat_bin-496,31
Loc090519-8-7m_megahit_metabat_bin-1007,16
Loc090519-8m_megahit_metabat_bin-0936,12
Loc090907-5m_megahit_metabat_bin-211,25
Loc081215-1m_megahit_metabat_bin-2353,30
Loclat_megahit_metabat_bin-14496,40
Loc090402-1m_megahit_metabat_bin-0314,15
Loclat_megahit_metabat_bin-15083,21
Loc090721-8-6m_megahit_metabat_bin-0152,221
Loc090519-5m_megahit_metabat_bin-0492,9
Loc090402-4m_megahit_metabat_bin-0598,22
Loc090402-7m_megahit_metabat_bin-1238,540
Loc090116-4m_megahit_metabat_bin-0648,14
Loc080925-5-5m_megahit_metabat_bin-0829,14
Loclat_megahit_metabat_bin-08536,23
Loc090402-8m_megahit_metabat_bin-1140,41
Loc080925-7m_megahit_metabat_bin-0584,12
Loc090519-1m_megahit_metabat_bin-0213,49
Loc081215-4m_megahit_metabat_bin-1292,58
Loc081215-9m_megahit_metabat_bin-0432,54
Loc090519-6m_megahit_metabat_bin-0119,60
Loc090907-8-6m_megahit_metabat_bin-808,21
Loc081215-9m_megahit_metabat_bin-2047,32
Loc090402-7m_megahit_metabat_bin-0237,34
Loclat_megahit_metabat_bin-15580,2183
Loc080925-5m_megahit_metabat_bin-1139,41
Loc090721-8m_megahit_metabat_bin-359,50
Loc080925-6m_megahit_metabat_bin-0422,57
Loc090519-8-7m_megahit_metabat_bin-0486,18
Loc080925-8m_megahit_metabat_bin-609,115
Loclat_megahit_metabat_bin-08746,24
Loc090519-5m_megahit_metabat_bin-1068,14
Loc080925-4-5m_megahit_metabat_bin-0915,51
Loclat_megahit_metabat_bin-16423,18
Loc081215-8m_megahit_metabat_bin-2850,48
Loc090519-8m_megahit_metabat_bin-0807,83
Loc090519-7m_megahit_metabat_bin-0442,10
Loclat_megahit_metabat_bin-12930,9
Loc090519-8-7m_megahit_metabat_bin-0901,222
Loc081215-5m_megahit_metabat_bin-1570,18
Loc090907-8m_megahit_metabat_bin-158,13
Loc090116-1m_megahit_metabat_bin-1101,637
Loc090721-1m_megahit_metabat_bin-208,19
Loclat_megahit_metabat_bin-05776,21
Loc090402-8m_megahit_metabat_bin-1437,51
Loclat_megahit_metabat_bin-16720,10
Loc090519-1m_megahit_metabat_bin-0956,34
Loc090116-7m_megahit_metabat_bin-0612,78
Loc080925-5m_megahit_metabat_bin-0110,11
Loc081215-8m_megahit_metabat_bin-0087,27
Loclat_megahit_metabat_bin-17424,14
Loclat_megahit_metabat_bin-13396,18
Loc090907-1m_megahit_metabat_bin-077,20
Loclat_megahit_metabat_bin-17688,7
Loc090116-1m_megahit_metabat_bin-0114,11
Loc081215-8m_megahit_metabat_bin-0048,14
Loc090721-1m_megahit_metabat_bin-001,33
Loclat_megahit_metabat_bin-12986,20
Loc090907-8m_megahit_metabat_bin-490,1343
Loclat_megahit_metabat_bin-09106,18
Loclat_megahit_metabat_bin-09643,50
Loc090519-4m_megahit_metabat_bin-363,14
Loclat_megahit_metabat_bin-12420,14
Loc081215-9m_megahit_metabat_bin-1313,93
Loc090402-8m_megahit_metabat_bin-1297,20
Loclat_megahit_metabat_bin-00395,11
Loc090402-4m_megahit_metabat_bin-0749,17
Loc081215-1m_megahit_metabat_bin-0443,32
Loc080925-5m_megahit_metabat_bin-0074,13
Loc090519-8-7m_megahit_metabat_bin-1923,1147
Loc081215-9m_megahit_metabat_bin-2496,133
Loc090519-7m_megahit_metabat_bin-1050,19
Loc080925-7m_megahit_metabat_bin-0743,20
Loc090116-4m_megahit_metabat_bin-0304,20
Loclat_megahit_metabat_bin-13450,71
Loc081215-1m_megahit_metabat_bin-0563,28
Loclat_megahit_metabat_bin-11961,85
Loclat_megahit_metabat_bin-05385,60
Loc081215-5m_megahit_metabat_bin-1864,28
Loc080925-6m_megahit_metabat_bin-0307,140
Loclat_megahit_metabat_bin-11502,8
Loc090402-7m_megahit_metabat_bin-1061,49
Loc090519-4m_megahit_metabat_bin-495,14
Loc090402-4m_megahit_metabat_bin-0812,1930
Loc090519-4m_megahit_metabat_bin-236,15
Loc090116-4m_megahit_metabat_bin-1259,23
Loc090402-1m_megahit_metabat_bin-0832,267
Loc081215-4m_megahit_metabat_bin-0818,48
Loclat_megahit_metabat_bin-04344,22
Loc090721-5m_megahit_metabat_bin-095,27
Loc081215-9m_megahit_metabat_bin-1067,156
Loclat_megahit_metabat_bin-05270,22
Loc090116-8m_megahit_metabat_bin-0786,28
Loc090519-4m_megahit_metabat_bin-262,17
Loc090116-4m_megahit_metabat_bin-1402,423
Loc081215-6m_megahit_metabat_bin-2136,72
Loc090519-7m_megahit_metabat_bin-1371,11
Loc090721-8-6m_megahit_metabat_bin-0278,13
Loc081215-4m_megahit_metabat_bin-1826,31
Loc090519-7m_megahit_metabat_bin-0940,14
Loc081215-6m_megahit_metabat_bin-1453,22
Loc080925-8-8m_megahit_metabat_bin-598,313
Loc090721-8-6m_megahit_metabat_bin-0991,8
Loc081215-9m_megahit_metabat_bin-2313,6
Loc081215-9m_megahit_metabat_bin-2273,18
Loc090519-4m_megahit_metabat_bin-398,15
Loc080925-7m_megahit_metabat_bin-0994,106
Loc090116-4m_megahit_metabat_bin-1471,997
Loc081215-8m_megahit_metabat_bin-1182,18
Loc090721-8-6m_megahit_metabat_bin-0172,15
Loc090116-9m_megahit_metabat_bin-1068,255
Loc090116-4m_megahit_metabat_bin-0582,972
Loclat_megahit_metabat_bin-06215,15
Loc081215-1m_megahit_metabat_bin-0871,33
Loc090519-6m_megahit_metabat_bin-1180,31
Loc090116-1m_megahit_metabat_bin-0151,30
Loc090402-4m_megahit_metabat_bin-1057,79
Loc090519-5m_megahit_metabat_bin-0452,16
Loc090402-8-9m_megahit_metabat_bin-1150,28
Loclat_megahit_metabat_bin-18825,19
Loclat_megahit_metabat_bin-14383,17
Loc081215-8m_megahit_metabat_bin-0543,32
Loc090519-8m_megahit_metabat_bin-1757,38
Loclat_megahit_metabat_bin-10199,44
Loc090116-4m_megahit_metabat_bin-0432,37
Loc090116-8m_megahit_metabat_bin-1032,40
Loc090519-1m_megahit_metabat_bin-1120,49
Loc081215-4m_megahit_metabat_bin-0835,65
Loc080925-4-5m_megahit_metabat_bin-0991,14
Loc081215-9m_megahit_metabat_bin-0846,19
Loc090402-1m_megahit_metabat_bin-0835,11
Loc090519-7m_megahit_metabat_bin-0452,14
Loc090519-8m_megahit_metabat_bin-0453,22
Loc090519-8m_megahit_metabat_bin-0013,22
Loc081215-4m_megahit_metabat_bin-1146,49
Loc090519-7m_megahit_metabat_bin-0879,66
Loc090519-5m_megahit_metabat_bin-0515,25
Loc090402-8-9m_megahit_metabat_bin-0952,85
Loclat_megahit_metabat_bin-06942,18
Loc090519-1m_megahit_metabat_bin-0279,19
Loc081215-9m_megahit_metabat_bin-1094,14
Loc080925-8m_megahit_metabat_bin-801,7
Loclat_megahit_metabat_bin-08553,32
Loc080925-6m_megahit_metabat_bin-0465,108
Loc081215-9m_megahit_metabat_bin-0209,36
Loc090519-7m_megahit_metabat_bin-1654,30
Loc090116-7m_megahit_metabat_bin-1136,180
Loc090116-9m_megahit_metabat_bin-0891,28
Loc090519-5m_megahit_metabat_bin-1232,22
Loc080925-6m_megahit_metabat_bin-0677,27
Loc090907-8m_megahit_metabat_bin-688,53
Loc090519-7m_megahit_metabat_bin-0179,1073
Loc090116-8m_megahit_metabat_bin-1537,15
Loc090907-8m_megahit_metabat_bin-001,15
Loc090907-4m_megahit_metabat_bin-126,103
Loc090519-8-7m_megahit_metabat_bin-1333,19
Loc090402-8-9m_megahit_metabat_bin-0728,206
Loc090402-8-9m_megahit_metabat_bin-1040,1176
Loc080925-4m_megahit_metabat_bin-0315,41
Loc090116-4m_megahit_metabat_bin-0106,35
Loc090519-1m_megahit_metabat_bin-1382,16
Loc090519-8-7m_megahit_metabat_bin-1059,79
Loclat_megahit_metabat_bin-20551,13
Loclat_megahit_metabat_bin-17865,37
Loc090907-4m_megahit_metabat_bin-673,13
Loc090907-1m_megahit_metabat_bin-040,1473
Loc080925-8m_megahit_metabat_bin-365,134
Loc080925-5-5m_megahit_metabat_bin-0861,11
Loclat_megahit_metabat_bin-17090,16
Loc090519-5m_megahit_metabat_bin-0924,13
Loc090116-8m_megahit_metabat_bin-0769,342
Loc081215-6m_megahit_metabat_bin-0560,25
Loc090721-4m_megahit_metabat_bin-0444,18
Loc081215-4m_megahit_metabat_bin-0867,34
Loclat_megahit_metabat_bin-10178,9
Loc080925-4m_megahit_metabat_bin-0959,9
Loc090402-4m_megahit_metabat_bin-1179,1077
Loc081215-9m_megahit_metabat_bin-0050,32
Loc090116-7m_megahit_metabat_bin-1353,9
Loc090402-1m_megahit_metabat_bin-0704,40
Loc090721-1m_megahit_metabat_bin-462,15
Loclat_megahit_metabat_bin-01373,40
Loclat_megahit_metabat_bin-03976,14
Loc090116-1m_megahit_metabat_bin-0661,17
Loc090116-1m_megahit_metabat_bin-0004,17
Loc090519-6m_megahit_metabat_bin-0222,10
Loc090116-9m_megahit_metabat_bin-0426,83
Loc080925-5m_megahit_metabat_bin-1075,18
Loc081215-9m_megahit_metabat_bin-0249,17
Loclat_megahit_metabat_bin-17115,17
Loc090116-1m_megahit_metabat_bin-1205,47
Loc090402-8m_megahit_metabat_bin-1111,23
Loc090116-9m_megahit_metabat_bin-0506,46
Loc090721-8-6m_megahit_metabat_bin-0370,57
Loc090907-1m_megahit_metabat_bin-411,12
Loclat_megahit_metabat_bin-09843,737
Loc090519-8m_megahit_metabat_bin-0286,19
Loc090116-7m_megahit_metabat_bin-1362,5589
Loc090519-8m_megahit_metabat_bin-0044,35
Loc080925-8-8m_megahit_metabat_bin-520,12
Loc090116-8m_megahit_metabat_bin-1399,86
Loc081215-9m_megahit_metabat_bin-1719,19
Loclat_megahit_metabat_bin-18804,28
Loc090402-8-9m_megahit_metabat_bin-1173,38
Loc080925-5-5m_megahit_metabat_bin-0955,5054
Loc081215-6m_megahit_metabat_bin-1446,130
Loc081215-9m_megahit_metabat_bin-0484,11
Loclat_megahit_metabat_bin-08677,11
Loc090402-8-9m_megahit_metabat_bin-0639,27
Loc090116-4m_megahit_metabat_bin-1451,24
Loc081215-4m_megahit_metabat_bin-2150,294
Loc090116-9m_megahit_metabat_bin-0379,13
Loc090519-8m_megahit_metabat_bin-1441,60
Loc081215-1m_megahit_metabat_bin-0078,27
Loc090519-4m_megahit_metabat_bin-783,13
Loc090907-8-6m_megahit_metabat_bin-478,2766
Loc080925-4m_megahit_metabat_bin-0739,32
Loclat_megahit_metabat_bin-08105,29
Loc090519-5m_megahit_metabat_bin-1323,29
Loc090519-6m_megahit_metabat_bin-1324,9
Loc080925-4m_megahit_metabat_bin-0037,6
Loc090519-8m_megahit_metabat_bin-0613,2408
Loc081215-4m_megahit_metabat_bin-2151,14
Loclat_megahit_metabat_bin-10290,49
Loc090519-5m_megahit_metabat_bin-0816,2348
Loc080925-5m_megahit_metabat_bin-0142,32
Loc090907-6m_megahit_metabat_bin-443,18
Loc090907-6m_megahit_metabat_bin-226,20
Loc090519-8m_megahit_metabat_bin-1687,13
Loc080925-4m_megahit_metabat_bin-0671,30
Loc081215-9m_megahit_metabat_bin-0448,19
Loc081215-9m_megahit_metabat_bin-2599,58
Loc081215-1m_megahit_metabat_bin-1470,15
Loc080925-8-8m_megahit_metabat_bin-442,8
Loc081215-9m_megahit_metabat_bin-1184,20
Loc090519-8m_megahit_metabat_bin-0690,33
Loc080925-5m_megahit_metabat_bin-0185,15
Loc090116-8m_megahit_metabat_bin-1729,19
Loc081215-1m_megahit_metabat_bin-1190,81
Loc081215-6m_megahit_metabat_bin-1690,24
Loclat_megahit_metabat_bin-04143,785
Loclat_megahit_metabat_bin-20855,10
Loclat_megahit_metabat_bin-01808,14
Loclat_megahit_metabat_bin-00191,10
Loc090519-8m_megahit_metabat_bin-0061,14
Loc081215-4m_megahit_metabat_bin-0279,33
Loc090519-8-7m_megahit_metabat_bin-2393,51
Loc090402-8-9m_megahit_metabat_bin-1156,9
Loc090116-7m_megahit_metabat_bin-1273,17
Loc090721-8m_megahit_metabat_bin-690,14
Loclat_megahit_metabat_bin-08322,30
Loc090907-5m_megahit_metabat_bin-268,21
Loclat_megahit_metabat_bin-08675,3724
Loc080925-5-5m_megahit_metabat_bin-0503,49
Loc090402-8m_megahit_metabat_bin-1548,2344
Loclat_megahit_metabat_bin-06574,19
Loc090907-8-6m_megahit_metabat_bin-854,6
Loc090721-6m_megahit_metabat_bin-285,86
Loc080925-4-5m_megahit_metabat_bin-0857,2098
Loc090402-8m_megahit_metabat_bin-1092,30
Loc090721-6m_megahit_metabat_bin-108,8
Loc080925-4m_megahit_metabat_bin-0781,16
Loc081215-8m_megahit_metabat_bin-0995,14
Loc081215-8m_megahit_metabat_bin-0784,20
Loc090907-6m_megahit_metabat_bin-356,52
Loc080925-8m_megahit_metabat_bin-694,11
Loc081215-6m_megahit_metabat_bin-0035,92
Loc090519-6m_megahit_metabat_bin-0338,15
Loc090402-8-9m_megahit_metabat_bin-1014,21
Loc081215-1m_megahit_metabat_bin-2335,29
Loc090519-8-7m_megahit_metabat_bin-1119,152
Loc090519-1m_megahit_metabat_bin-0203,31
Loc090907-1m_megahit_metabat_bin-030,44
Loclat_megahit_metabat_bin-06204,11
Loc090116-9m_megahit_metabat_bin-1665,46
Loc081215-1m_megahit_metabat_bin-0831,17
Loc090721-1m_megahit_metabat_bin-128,20
Loc081215-8m_megahit_metabat_bin-0561,15
Loc090116-1m_megahit_metabat_bin-0269,37
Loc081215-1m_megahit_metabat_bin-1830,25
Loc080925-7m_megahit_metabat_bin-0725,60
Loclat_megahit_metabat_bin-17622,19
Loc090519-1m_megahit_metabat_bin-0910,25
Loc090116-9m_megahit_metabat_bin-1525,18
Loclat_megahit_metabat_bin-10508,54
Loc090116-7m_megahit_metabat_bin-0633,13
Loc090721-1m_megahit_metabat_bin-239,340
Loc090907-8-6m_megahit_metabat_bin-754,16
Loc090402-7m_megahit_metabat_bin-1352,112
Loc090116-1m_megahit_metabat_bin-1567,9
Loc081215-5m_megahit_metabat_bin-1292,20
Loclat_megahit_metabat_bin-09168,64
Loc090116-8m_megahit_metabat_bin-0951,58
Loclat_megahit_metabat_bin-09176,25
Loc090907-8m_megahit_metabat_bin-474,20
Loclat_megahit_metabat_bin-11936,35
Loc081215-6m_megahit_metabat_bin-0913,1391
Loclat_megahit_metabat_bin-04651,113
Loc081215-9m_megahit_metabat_bin-2454,27
Loc081215-6m_megahit_metabat_bin-1212,10
Loc081215-6m_megahit_metabat_bin-2008,2432
Loc090519-1m_megahit_metabat_bin-1504,28
Loc090519-1m_megahit_metabat_bin-2057,29
Loc090116-1m_megahit_metabat_bin-1306,63
Loc090519-1m_megahit_metabat_bin-0025,26
Loc090116-4m_megahit_metabat_bin-0488,46
Loc090402-8-9m_megahit_metabat_bin-0156,18
Loc081215-6m_megahit_metabat_bin-0082,128
Loc081215-5m_megahit_metabat_bin-0539,38
Loc080925-7m_megahit_metabat_bin-0812,19
Loc090519-1m_megahit_metabat_bin-1399,2511
Loc090721-6m_megahit_metabat_bin-820,17
Loclat_megahit_metabat_bin-05722,41
Loc090116-7m_megahit_metabat_bin-0393,12
Loc090519-8-7m_megahit_metabat_bin-0287,20
Loc090402-1m_megahit_metabat_bin-0556,26
Loc090519-8m_megahit_metabat_bin-1352,16
Loc081215-5m_megahit_metabat_bin-0856,59
Loc081215-9m_megahit_metabat_bin-1834,331
Loc090116-8m_megahit_metabat_bin-0648,19
Loclat_megahit_metabat_bin-01982,40
Loc090116-1m_megahit_metabat_bin-0418,10
Loc080925-5m_megahit_metabat_bin-1009,18
Loc090116-8m_megahit_metabat_bin-1121,15
Loc081215-9m_megahit_metabat_bin-1037,14
Loc090402-4m_megahit_metabat_bin-1207,1489
Loc081215-8m_megahit_metabat_bin-2782,24
Loc081215-1m_megahit_metabat_bin-0750,9
Loc080925-7m_megahit_metabat_bin-0376,2490
Loc081215-6m_megahit_metabat_bin-0590,31
Loc090907-8m_megahit_metabat_bin-010,50
Loc090907-8-6m_megahit_metabat_bin-410,1441
Loc090116-1m_megahit_metabat_bin-0828,16
Loc090402-8-9m_megahit_metabat_bin-0084,323
Loc090907-1m_megahit_metabat_bin-252,377
Loc090907-8m_megahit_metabat_bin-831,13
Loc090721-1m_megahit_metabat_bin-137,12
Loc081215-6m_megahit_metabat_bin-1353,30
Loc090721-8-6m_megahit_metabat_bin-0420,1535
Loc080925-4m_megahit_metabat_bin-0323,215
Loc081215-8m_megahit_metabat_bin-0031,15
Loc081215-6m_megahit_metabat_bin-2138,45
Loclat_megahit_metabat_bin-04799,91
Loc080925-4-5m_megahit_metabat_bin-0271,18
Loclat_megahit_metabat_bin-12322,134
Loc090116-4m_megahit_metabat_bin-0876,12
Loc081215-6m_megahit_metabat_bin-1604,44
Loc090519-8m_megahit_metabat_bin-1195,126
Loc090519-1m_megahit_metabat_bin-2082,12
Loc081215-8m_megahit_metabat_bin-0340,44
Loc081215-8m_megahit_metabat_bin-0151,12
Loc081215-6m_megahit_metabat_bin-2257,24
Loc090519-4m_megahit_metabat_bin-208,906
Loc090907-8m_megahit_metabat_bin-522,776
Loc090402-8m_megahit_metabat_bin-0918,231
Loclat_megahit_metabat_bin-02156,680
Loc090907-5m_megahit_metabat_bin-823,12
Loc081215-8m_megahit_metabat_bin-0477,72
Loc090116-7m_megahit_metabat_bin-1080,13
Loc090519-1m_megahit_metabat_bin-1864,41
Loc090402-7m_megahit_metabat_bin-0792,57
Loclat_megahit_metabat_bin-16291,7
Loc081215-5m_megahit_metabat_bin-2090,54
Loclat_megahit_metabat_bin-08335,44
Loc090519-5m_megahit_metabat_bin-0299,3869
Loc090519-8m_megahit_metabat_bin-1642,56
Loclat_megahit_metabat_bin-05749,50
Loc081215-9m_megahit_metabat_bin-1374,15
Loc090116-1m_megahit_metabat_bin-0348,14
Loc090721-6m_megahit_metabat_bin-016,19
Loc090519-8m_megahit_metabat_bin-1836,23
Loclat_megahit_metabat_bin-13410,20
Loc090116-1m_megahit_metabat_bin-0345,53
Loc081215-4m_megahit_metabat_bin-0015,53
Loc090907-4m_megahit_metabat_bin-061,2016
Loclat_megahit_metabat_bin-17421,32
Loc090402-7m_megahit_metabat_bin-0510,58
Loc081215-5m_megahit_metabat_bin-2020,20
Loc090721-6m_megahit_metabat_bin-404,62
Loc090519-8m_megahit_metabat_bin-0232,22
Loc090402-8-9m_megahit_metabat_bin-0347,18
Loc090402-8m_megahit_metabat_bin-1531,23
Loc090402-8-9m_megahit_metabat_bin-1017,124
Loc081215-6m_megahit_metabat_bin-1408,60
Loc090519-1m_megahit_metabat_bin-0841,23
Loc090116-8m_megahit_metabat_bin-0860,158
Loc080925-6m_megahit_metabat_bin-0820,21
Loc090519-1m_megahit_metabat_bin-0679,24
Loc090519-5m_megahit_metabat_bin-1272,10
Loc090519-5m_megahit_metabat_bin-1249,16
Loc080925-6m_megahit_metabat_bin-0236,55
Loclat_megahit_metabat_bin-17671,752
Loc090907-8m_megahit_metabat_bin-540,22
Loclat_megahit_metabat_bin-10860,28
Loc090519-8-7m_megahit_metabat_bin-1441,42
Loc081215-6m_megahit_metabat_bin-0964,34
Loc090519-1m_megahit_metabat_bin-1656,36
Loclat_megahit_metabat_bin-09074,27
Loclat_megahit_metabat_bin-19202,78
Loc090519-7m_megahit_metabat_bin-1603,2677
Loc080925-4-5m_megahit_metabat_bin-0893,28
Loc081215-8m_megahit_metabat_bin-1637,15
Loclat_megahit_metabat_bin-07540,28
Loc090721-4m_megahit_metabat_bin-0025,12
Loc081215-1m_megahit_metabat_bin-1932,35
Loc090519-6m_megahit_metabat_bin-1287,21
Loc080925-4m_megahit_metabat_bin-0084,10
Loc090519-6m_megahit_metabat_bin-0440,22
Loc081215-8m_megahit_metabat_bin-1688,15
Loc081215-4m_megahit_metabat_bin-0262,55
Loc090402-8-9m_megahit_metabat_bin-0416,10
Loc090402-8m_megahit_metabat_bin-0616,17
Loc080925-7m_megahit_metabat_bin-0190,3554
Loclat_megahit_metabat_bin-11045,65
Loc090721-6m_megahit_metabat_bin-082,22
Loc081215-6m_megahit_metabat_bin-1961,30
Loc090519-1m_megahit_metabat_bin-0319,217
Loc090519-6m_megahit_metabat_bin-0036,58
Loclat_megahit_metabat_bin-15392,32
Loc090116-8m_megahit_metabat_bin-0804,23
Loclat_megahit_metabat_bin-10124,16
Loc090519-1m_megahit_metabat_bin-0362,231
Loc090116-8m_megahit_metabat_bin-0847,17
Loc090721-8-6m_megahit_metabat_bin-0139,21
Loc081215-4m_megahit_metabat_bin-2097,20
Loc080925-4m_megahit_metabat_bin-0622,32
Loc090519-8m_megahit_metabat_bin-1803,20
Loc090907-8m_megahit_metabat_bin-402,20
Loc090721-4m_megahit_metabat_bin-0874,1681
Loc090116-4m_megahit_metabat_bin-0713,18
Loc081215-5m_megahit_metabat_bin-1132,364
Loc081215-8m_megahit_metabat_bin-2664,69
Loc081215-9m_megahit_metabat_bin-2425,13
Loc080925-5-5m_megahit_metabat_bin-0966,29
Loclat_megahit_metabat_bin-08923,30
Loc090519-5m_megahit_metabat_bin-0643,371
Loc080925-4-5m_megahit_metabat_bin-0723,19
Loc090519-8-7m_megahit_metabat_bin-0983,24
Loc090116-8m_megahit_metabat_bin-0249,6
Loc090721-4m_megahit_metabat_bin-0027,167
Loc090116-9m_megahit_metabat_bin-1683,32
Loc090402-1m_megahit_metabat_bin-0371,3027
Loc090402-8m_megahit_metabat_bin-1484,1255
Loc090519-1m_megahit_metabat_bin-1106,45
Loc090519-1m_megahit_metabat_bin-0668,16
Loclat_megahit_metabat_bin-06161,27
Loc090907-1m_megahit_metabat_bin-038,45
Loc090519-6m_megahit_metabat_bin-0080,38
Loc081215-1m_megahit_metabat_bin-1508,28
Loc081215-8m_megahit_metabat_bin-0884,328
Loc080925-7m_megahit_metabat_bin-0514,12
Loc090402-4m_megahit_metabat_bin-0419,3108
Loc081215-1m_megahit_metabat_bin-2013,47
Loc090721-8-6m_megahit_metabat_bin-0553,98
Loc080925-7m_megahit_metabat_bin-0873,19
Loc081215-5m_megahit_metabat_bin-1015,41
Loc080925-5m_megahit_metabat_bin-0001,53
Loc090519-1m_megahit_metabat_bin-0725,39
Loc090721-7m_megahit_metabat_bin-633,18
Loc090721-7m_megahit_metabat_bin-065,9
Loclat_megahit_metabat_bin-02304,2236
Loc090721-8-6m_megahit_metabat_bin-0977,11
Loc090721-6m_megahit_metabat_bin-737,40
Loc081215-9m_megahit_metabat_bin-2067,54
Loc090519-8m_megahit_metabat_bin-1550,16
Loc081215-8m_megahit_metabat_bin-1356,63
Loc090519-1m_megahit_metabat_bin-1215,71
Loc090402-4m_megahit_metabat_bin-0890,30
Loc090402-4m_megahit_metabat_bin-1000,25
Loc090519-5m_megahit_metabat_bin-0106,1540
Loc090519-7m_megahit_metabat_bin-1351,19
Loclat_megahit_metabat_bin-19319,361
Loc090402-8-9m_megahit_metabat_bin-0669,48
Loc081215-6m_megahit_metabat_bin-2234,1339
Loc080925-5-5m_megahit_metabat_bin-1004,18
Loc090402-7m_megahit_metabat_bin-0357,40
Loclat_megahit_metabat_bin-08709,21
Loc080925-4m_megahit_metabat_bin-0445,1354
Loc090116-8m_megahit_metabat_bin-0310,17
Loc090907-8-6m_megahit_metabat_bin-369,7
Loc081215-4m_megahit_metabat_bin-2244,35
Loc090402-4m_megahit_metabat_bin-0780,58
Loc081215-4m_megahit_metabat_bin-1509,88
Loc090721-7m_megahit_metabat_bin-704,10
Loc090519-1m_megahit_metabat_bin-0483,74
Loc090721-1m_megahit_metabat_bin-167,21
